AVG_TAX_LEVY,AVG_LAND_VALUE,POSTAL_CODE,LATITUDE,LONGITUDE
7928.811428571428,1909285.7142857143,V5W1R9,49.232651,-123.105615
5148.796,1240600.0,V5W1S2,49.232447,-123.103221
8154.66875,1882997.625,V5W1S3,49.231721,-123.103741
9466.075,2258500.0,V5W1S4,49.231721,-123.103819
8641.32181818182,1909545.4545454546,V5W1S5,49.231696,-123.101752
8542.076,1884900.0,V5W1S6,49.231697,-123.10183
7418.82,3871666.6666666665,V5W1S7,49.230938,-123.104211
8207.5,1807500.0,V5W1S8,49.230939,-123.104261
6896.168,1562400.0,V5W1S9,49.23089,-123.102025
7126.528571428571,1464714.2857142857,V5W1T1,49.230886,-123.101869
8229.1225,1745250.0,V5W1T2,49.231162,-123.0998
8614.2775,1900316.6666666667,V5W1T3,49.231118,-123.097468
3997.275348837209,945860.4651162791,V5W1T4,49.231034,-123.094135
7629.2275,1672500.0,V5W1T5,49.231058,-123.094982
9000.1,2289780.1666666665,V5W1T6,49.231029,-123.090804
650.5,50758250.0,V5W1T7,49.230381,-123.08256
7420.17,1918000.0,V5W1T8,49.23089,-123.082384
8548.45,1758000.0,V5W1T9,49.230879,-123.081572
8387.73,1758000.0,V5W1V1,49.23085,-123.080107
8232.23,1971500.0,V5W1V2,49.230757,-123.077994
9425.494999999999,1921000.0,V5W1V3,49.230788,-123.078352
8278.605833333333,1985833.3333333333,V5W1V4,49.230374,-123.103796
8147.7339999999995,1847200.0,V5W1V5,49.230388,-123.104307
8437.583999999999,1831300.0,V5W1V6,49.230344,-123.102055
7402.095,1788000.0,V5W1V7,49.230344,-123.102055
8188.583333333333,1793111.111111111,V5W1V8,49.230328,-123.0998
10230.698333333334,2110000.0,V5W1V9,49.230327,-123.099579
8483.958461538463,1857411.076923077,V5W1W1,49.230272,-123.097551
3537.748139534884,839209.3023255814,V5W1W2,49.230221,-123.094257
4247.934722222222,966916.6666666666,V5W1W3,49.230226,-123.09458
6172.498888888888,1577471.388888889,V5W1W4,49.230154,-123.090873
2840.3373170731707,629121.9512195121,V5W1W5,49.230166,-123.091463
8547.886363636364,1956727.2727272727,V5W1W6,49.229428,-123.103961
8228.80153846154,1967538.4615384615,V5W1W7,49.229422,-123.103804
8829.943,1945100.0,V5W1W8,49.229366,-123.10174
7849.188181818183,1796727.2727272727,V5W1W9,49.22937,-123.10199
8932.65,1899875.0,V5W1X1,49.229334,-123.099573
11466.591666666667,1975300.0,V5W1X2,49.229337,-123.099865
8211.149166666668,1904750.0,V5W1X3,49.229307,-123.097506
8519.365714285714,1842333.3333333333,V5W1X4,49.229274,-123.094256
8375.995714285715,1834142.857142857,V5W1X5,49.229274,-123.094256
7978.4571428571435,1829500.0,V5W1X6,49.229221,-123.091677
10855.730625,2912240.5625,V5W1X7,49.229198,-123.090737
7032.3125,1469073.0,V5W1X9,49.229156,-123.088071
4419.24,1588500.0,V5W1Y1,49.229141,-123.08715
2583.3716666666664,1403333.3333333333,V5W1Y3,49.229103,-123.084636
9148.42,2036000.0,V5W1Y4,49.229095,-123.084378
8222.175,1975500.0,V5W1Y5,49.229087,-123.083076
8381.73,1985000.0,V5W1Y6,49.229073,-123.081681
7789.535,1847500.0,V5W1Y9,49.229071,-123.079002
8738.060714285715,1977642.857142857,V5W1Z1,49.228563,-123.10382
9591.312727272727,2013272.7272727273,V5W1Z2,49.228565,-123.104017
8412.367,1962000.0,V5W1Z3,49.228518,-123.102129
8969.377,1982000.0,V5W1Z4,49.228517,-123.10209
8693.815555555555,1799444.4444444445,V5W1Z5,49.228444,-123.099648
7890.415555555556,1758111.111111111,V5W1Z6,49.228448,-123.099792
8570.6575,1774916.6666666667,V5W1Z7,49.228426,-123.097704
8534.055,1876583.3333333333,V5W1Z8,49.228425,-123.097628
8117.856086956522,1807454.347826087,V5W1Z9,49.228354,-123.094288
8504.245238095238,1856619.0476190476,V5W2A1,49.228356,-123.094353
7113.852666666668,2055523.2666666666,V5W2A2,49.228308,-123.090872
7883.109333333333,1830000.0,V5W2A3,49.228311,-123.09118
8275.773333333333,1956166.6666666667,V5W2A4,49.227631,-123.104072
8290.48875,1992375.0,V5W2A5,49.227631,-123.104038
8008.765454545454,1861605.4545454546,V5W2A6,49.227589,-123.101723
8880.11,1986000.0,V5W2A7,49.227592,-123.101882
8692.92,1910957.6666666667,V5W2A8,49.22756,-123.099663
8220.33,1977000.0,V5W2A9,49.227567,-123.100135
8215.218181818183,1830000.0,V5W2B1,49.227513,-123.097815
8743.988571428572,1845028.5714285714,V5W2B2,49.227508,-123.09759
8032.74347826087,1768995.347826087,V5W2B3,49.227453,-123.094378
8198.578846153845,2868725.1153846155,V5W2B4,49.227395,-123.091815
7196.545333333333,2084111.5333333334,V5W2B5,49.227388,-123.090733
7922.08,1779000.0,V5W2B6,49.22735,-123.088963
7593.98,1770000.0,V5W2B7,49.227312,-123.08537
8793.75,2172000.0,V5W2B8,49.227856,-123.082933
8702.955714285714,2089857.142857143,V5W2B9,49.227844,-123.080283
8751.993333333334,2143666.6666666665,V5W2C1,49.227785,-123.079969
3168.0,47492000.0,V5W2C2,49.2278617,-123.0800666
8969.187777777777,2035000.0,V5W2C3,49.227019,-123.081449
9051.074999999999,2033916.6666666667,V5W2C4,49.227014,-123.0808635
8658.885,1988166.6666666667,V5W2C5,49.226728,-123.104361
12403.288,2306200.0,V5W2C6,49.226653,-123.104179
8009.381428571428,1888571.4285714286,V5W2C7,49.226704,-123.101751
10081.011666666667,2043666.6666666667,V5W2C8,49.226705,-123.101871
8303.146666666667,1836833.3333333333,V5W2C9,49.226675,-123.099886
8551.908,1924400.0,V5W2E1,49.226678,-123.100071
8847.251666666667,1918666.6666666667,V5W2E2,49.226628,-123.097629
9155.028,2100000.0,V5W2E3,49.226633,-123.097859
8097.145,1886380.2,V5W2E4,49.226469,-123.091052
9357.173888888889,2135356.722222222,V5W2E5,49.226571,-123.09439
9069.476923076923,1997769.2307692308,V5W2E6,49.226509,-123.09124
8679.361666666666,2070666.6666666667,V5W2E7,49.226168,-123.080286
8443.434,1949400.0,V5W2E8,49.226168,-123.080345
8844.4725,2057000.0,V5W2E9,49.225721,-123.103985
8534.10875,1947125.0,V5W2G1,49.225725,-123.104213
7895.1,25836000.0,V5W2G2,49.225705,-123.1025
12106.3,2529250.0,V5W2G3,49.225704,-123.102419
8690.784,1680800.0,V5W2G4,49.225658,-123.100154
9031.591428571428,1814428.5714285714,V5W2G5,49.225648,-123.09979
7718.670833333334,1652750.0,V5W2G6,49.225585,-123.09759
8496.918000000001,1665800.0,V5W2G7,49.225587,-123.097668
9907.527058823529,2038588.2352941176,V5W2G8,49.225549,-123.094351
8008.279714285713,1776057.142857143,V5W2G9,49.225512,-123.091802
7020.340769230768,2037615.3846153845,V5W2H1,49.225511,-123.091737
7831.1564285714285,1629928.5714285714,V5W2H4,49.225461,-123.088314
7591.633529411765,1629588.2352941176,V5W2H5,49.225416,-123.086288
7104.46,1610000.0,V5W2H7,49.225417,-123.086485
8696.750833333334,1826016.1666666667,V5W2H8,49.22529,-123.082965
8356.770555555555,1871833.3333333333,V5W2H9,49.225336,-123.080401
6909.564285714286,1547000.0,V5W2J1,49.225371,-123.082541
7343.505,1667000.0,V5W2J2,49.225335,-123.080277
8592.722,1947000.0,V5W2J3,49.225231,-123.077457
7414.918571428571,1556085.7142857143,V5W2J4,49.225331,-123.080065
7486.7925,1559250.0,V5W2J5,49.225273,-123.076259
7950.035,1819853.5,V5W2J6,49.225235,-123.077862
677016.0,99112000.0,V5W2K7,49.2377955,-123.1054515
8739.68,1994000.0,V5W2K8,49.236668,-123.105525
8387.73,2012000.0,V5W2K9,49.236064,-123.105542
9166.458,2215400.0,V5W2L1,49.235297,-123.105553
8490.89,2004375.0,V5W2L2,49.2346851,-123.1057749
9230.005000000001,1985000.0,V5W2L3,49.2345589,-123.1057784
7846.24,1841000.0,V5W2L4,49.233611,-123.105663
8537.464285714286,2069285.7142857143,V5W2L5,49.2329987,-123.1058421
8585.593333333332,2002333.3333333333,V5W2L6,49.2329104,-123.1058437
8566.9825,2028000.0,V5W2L7,49.232508,-123.105745
651.0,32834679.0,V5W2L8,49.23164,-123.105766
8458.188,1999000.0,V5W2L9,49.2314394,-123.1059159
8864.198571428571,2038571.4285714286,V5W2M1,49.231113,-123.105774
8704.305,1933750.0,V5W2M2,49.230726,-123.105791
8971.738571428572,2069285.7142857143,V5W2M3,49.2303959,-123.1059579
9259.04,2159000.0,V5W2M4,49.230046,-123.105813
9225.755000000001,2296250.0,V5W2M5,49.229267,-123.1060059
9668.026,2322800.0,V5W2M6,49.2284679,-123.1060437
9633.730000000001,2252000.0,V5W2M7,49.2275504,-123.1061018
8979.332857142857,1958000.0,V5W2M8,49.227433,-123.105869
8929.28125,2026500.0,V5W2M9,49.226622,-123.105887
9605.458333333334,2247000.0,V5W2N1,49.226458,-123.105895
5157.900238095238,1252547.619047619,V5W2N2,49.240438,-123.102696
4020.642903225806,984258.0645161291,V5W2N3,49.2406232,-123.103067
9311.3,1994000.0,V5W2N4,49.236816,-123.103523
9246.76,2039000.0,V5W2N5,49.2365348,-123.1040174
7723.79,1779000.0,V5W2N6,49.235925,-123.103588
9130.95,2090000.0,V5W2N7,49.235038,-123.103622
8802.449999999999,2025333.3333333333,V5W2N8,49.232441,-123.103677
8269.59,2011000.0,V5W2N9,49.232432,-123.1040362
8241.68,1912500.0,V5W2P1,49.2310074,-123.1040332
8590.51,2087000.0,V5W2P2,49.231102,-123.103622
8590.342,1961200.0,V5W2P3,49.230794,-123.103626
8407.904,1885800.0,V5W2P4,49.2306919,-123.1040386
7605.764999999999,1679000.0,V5W2P5,49.229731,-123.103642
8243.29,1946000.0,V5W2P6,49.228989,-123.103652
8204.78125,1894250.0,V5W2P7,49.227528,-123.103728
8041.422857142857,1928428.5714285714,V5W2P8,49.2274581,-123.1040643
9530.037142857142,1943714.2857142857,V5W2P9,49.2267171,-123.1040942
8769.825,1967500.0,V5W2R1,49.2267073,-123.1040942
4045.970810810811,1012959.972972973,V5W2R2,49.240362,-123.10144
6736.718000000001,1364280.0,V5W2R3,49.240375,-123.101439
48087.7,7631000.0,V5W2R4,49.238901,-123.101511
6206.204999999999,1280000.0,V5W2R7,49.237021,-123.101581
7155.321428571428,1477142.857142857,V5W2R8,49.2372427,-123.1017156
5123.838,1154000.0,V5W2R9,49.2364331,-123.101753
6402.53,1306000.0,V5W2S1,49.2362465,-123.1017607
6191.141428571428,1327571.4285714286,V5W2S2,49.2354432,-123.1017827
7393.368571428572,1516571.4285714286,V5W2S3,49.235309,-123.101577
6606.92,1352250.0,V5W2S4,49.23416,-123.101517
7069.49125,1424375.0,V5W2S5,49.234417,-123.101522
3911.2954545454545,1683272.7272727273,V5W2S8,49.23273,-123.101511
5804.368,1361000.0,V5W2T1,49.2323979,-123.101657
7362.23,1369750.0,V5W2T2,49.231393,-123.10146
5702.393333333333,1166777.7777777778,V5W2T3,49.230762,-123.101475
7498.7119999999995,1378982.8,V5W2T4,49.230733,-123.101474
6108.8875,1288500.0,V5W2T5,49.230189,-123.101464
6049.334444444445,1236000.0,V5W2T6,49.230045,-123.101467
7103.393000000001,1272000.0,V5W2T7,49.229245,-123.101481
6374.85625,1360000.0,V5W2T8,49.2293583,-123.1016685
3923.0616666666665,1574333.3333333333,V5W2T9,49.2283,-123.101506
6118.955,1235875.0,V5W2V1,49.228256,-123.101507
6806.2699999999995,1360732.4285714286,V5W2V2,49.22746,-123.101533
6607.4075,1384000.0,V5W2V3,49.2275161,-123.1017378
8289.536,1942900.0,V5W2V6,49.239463,-123.100122
8569.570952380953,1855666.6666666667,V5W2V7,49.240337,-123.100113
9783.251875,2058361.5,V5W2V8,49.231303,-123.10031
9584.414285714285,2031500.0,V5W2V9,49.231331,-123.100309
8033.13,1922000.0,V5W2W1,49.23599,-123.09943
7692.785,1552500.0,V5W2W2,49.23567,-123.099444
8556.439285714285,1870414.2857142857,V5W2W3,49.23275,-123.098574
8200.48,1767126.9375,V5W2W4,49.232715,-123.098575
8874.43,2220000.0,V5W2W5,49.231059,-123.099419
8023.137142857143,1777428.5714285714,V5W2W6,49.2275049,-123.0998718
8030.742857142856,1793714.2857142857,V5W2W7,49.2274959,-123.0998721
7949.695555555555,1705222.2222222222,V5W2W8,49.226554,-123.099553
7726.038888888889,1647222.2222222222,V5W2W9,49.2266213,-123.0999069
8571.536,1807600.0,V5W2X1,49.240336,-123.096937
7873.646000000001,1778000.0,V5W2X2,49.239421,-123.096972
8757.3225,1780500.0,V5W2X3,49.239345,-123.096976
8107.924285714286,1824428.5714285714,V5W2X4,49.23873,-123.097005
8598.6475,1898000.0,V5W2X5,49.237946,-123.097033
7726.142222222222,1684444.4444444445,V5W2X6,49.237034,-123.097056
7862.1875,1820000.0,V5W2X7,49.236083,-123.097082
7250.224999999999,1871428.5714285714,V5W2X8,49.2327093,-123.0975275
5249.845,1063500.0,V5W2X9,49.22959,-123.097353
8527.32,2326000.0,V5W2Y1,49.227778,-123.097423
8056.17,1796500.0,V5W2Y2,49.227126,-123.097435
7832.858333333334,1869666.6666666667,V5W2Y3,49.2265621,-123.0976959
6685.194615384616,1555115.3846153845,V5W2Y4,49.232832,-123.094546
918.0,3623000.0,V5W2Y5,49.229935,-123.093932
7544.2919999999995,1659000.0,V5W2Y6,49.225964,-123.094083
8088.34,1570000.0,V5W2Y7,49.226065,-123.094081
7309.799375,1277152.625,V5W2Y8,49.240163,-123.09032
6203.09375,1333087.5,V5W2Y9,49.238134,-123.090359
16499.2,1423599.0,V5W2Z1,49.235908,-123.090395
11458.95,171374165.0,V5W2Z3,49.2351263,-123.0906881
7959.173888888889,1698777.7777777778,V5W3A7,49.24016,-123.089031
7986.439375,1673062.5,V5W3A8,49.2399794,-123.0893752
7741.994705882353,1641647.0588235294,V5W3A9,49.238146,-123.089176
7569.227222222222,1608500.0,V5W3B1,49.238235,-123.0894062
7521.566000000001,1602146.6666666667,V5W3B2,49.234623,-123.089184
7531.263333333333,1613083.3333333333,V5W3B3,49.234352,-123.089194
7998.221333333334,1661333.3333333333,V5W3B4,49.23221,-123.089241
7977.257142857144,1781214.2857142857,V5W3B5,49.2324809,-123.0894833
8361.144,1813600.0,V5W3B6,49.230903,-123.08924
7597.57,1722600.0,V5W3B7,49.2307535,-123.08924
8553.965,1662000.0,V5W3B8,49.229376,-123.089222
7506.52,1750000.0,V5W3B9,49.229336,-123.089222
7144.92947368421,1553210.5263157894,V5W3C1,49.2291591,-123.0894455
7856.264444444445,1663555.5555555555,V5W3C2,49.229039,-123.089228
31806.670000000002,2170942.6428571427,V5W3C3,49.2272773,-123.0895224
7807.291818181819,1653818.1818181819,V5W3C4,49.227203,-123.089278
7354.371111111111,1616000.0,V5W3C5,49.240026,-123.087954
7470.709411764706,1603705.8823529412,V5W3C6,49.239862,-123.087956
7352.321578947368,1607263.1578947369,V5W3C7,49.238117,-123.087984
7766.758,1693733.3333333333,V5W3C8,49.238103,-123.087984
8631.34,1750000.0,V5W3C9,49.235167,-123.08809
8318.532307692307,1850000.0,V5W3E1,49.2318565,-123.087891
7180.46,9809531.0,V5W3E2,49.23084,-123.087884
8279.99,1751944.4444444445,V5W3E4,49.228988,-123.087905
7679.154375,1676562.5,V5W3E5,49.228744,-123.087907
8626.727222222222,1780333.3333333333,V5W3E6,49.227194,-123.087919
7771.358888888888,1831666.6666666667,V5W3E7,49.22716,-123.087921
7138.064705882353,1546376.4705882352,V5W3E8,49.238436,-123.086845
7105.6720000000005,1543346.6666666667,V5W3E9,49.238562,-123.086844
7885.761764705883,1600176.4705882352,V5W3G1,49.237024,-123.086845
7446.5375,1642884.25,V5W3G2,49.236929,-123.086845
7274.63,1701000.0,V5W3G3,49.232979,-123.086861
9014.5,1750000.0,V5W3G4,49.229304,-123.086559
7691.78,1750000.0,V5W3G5,49.22924,-123.086558
8490.41888888889,1752444.4444444445,V5W3G6,49.227456,-123.08659
8006.32294117647,1750000.0,V5W3G7,49.227537,-123.086589
8031.205,1742222.2222222222,V5W3G8,49.225534,-123.086642
7716.156842105263,1728421.0526315789,V5W3G9,49.225517,-123.086643
7301.360588235294,1557612.4705882352,V5W3H1,49.239152,-123.0857145
7959.773571428572,1655170.7142857143,V5W3H2,49.239917,-123.0859644
7334.980588235294,1600941.1764705882,V5W3H3,49.2382286,-123.0860268
7350.0475,1583437.375,V5W3H4,49.2380855,-123.0860297
7404.793333333333,1644666.6666666667,V5W3H5,49.2399158,-123.0847944
7529.6066666666675,1583626.6666666667,V5W3H6,49.2399053,-123.0847945
7522.124375,1571387.5,V5W3H7,49.23805,-123.084658
7514.720625,1623687.5,V5W3H8,49.238154,-123.0848055
8067.860000000001,1841500.0,V5W3H9,49.236287,-123.084726
7380.34,1744000.0,V5W3J1,49.233504,-123.084746
7867.587647058823,1746720.7647058824,V5W3J2,49.22902,-123.085147
7794.227222222222,1739500.0,V5W3J3,49.229004,-123.085148
8531.504444444445,1747722.2222222222,V5W3J4,49.227194,-123.085212
7799.097368421053,1726307.4736842106,V5W3J5,49.2271156,-123.08538
7496.879285714285,1639257.142857143,V5W3J6,49.2391935,-123.083514
7413.879999999999,1584529.4117647058,V5W3J7,49.240019,-123.083471
7579.352,1699666.6666666667,V5W3J8,49.238082,-123.083566
7601.484375,1596650.0,V5W3J9,49.238051,-123.083566
8244.9,1989000.0,V5W3K1,49.228802,-123.083794
9119.708181818183,2007945.4545454546,V5W3K2,49.228852,-123.083792
8531.185,1937166.6666666667,V5W3K3,49.226641,-123.0838515
8507.58625,1888500.0,V5W3K4,49.227377,-123.083843
7868.54375,1665787.5,V5W3K5,49.2391375,-123.0823885
7417.05,1605500.0,V5W3K6,49.239808,-123.08236
7399.0875,1608037.5,V5W3K7,49.238046,-123.082427
7699.601428571428,1725500.0,V5W3K8,49.237935,-123.082428
8194.385625,1790875.0,V5W3K9,49.236414,-123.082434
8928.031538461539,1897230.7692307692,V5W3L1,49.2333,-123.082664
8340.25,1956000.0,V5W3L2,49.234184,-123.08251
8798.7,1960000.0,V5W3L3,49.233413,-123.082547
8206.534166666666,1929166.6666666667,V5W3L4,49.232691,-123.082557
8728.399285714286,1969210.5,V5W3L5,49.230779,-123.0828834
9346.74,2113700.0,V5W3L6,49.2290777,-123.0829579
8960.121428571429,1989000.0,V5W3L7,49.229091,-123.082548
9428.44,2190750.0,V5W3L8,49.2269,-123.082252
7187.725,1494101.5,V5W3L9,49.226516,-123.082252
7471.299411764706,1594756.6470588236,V5W3M1,49.2400892,-123.0812489
7464.760588235294,1599152.9411764706,V5W3M2,49.240049,-123.081239
7400.638823529412,1603235.294117647,V5W3M3,49.2381664,-123.0813548
8002.308571428572,1704785.7142857143,V5W3M4,49.238042,-123.081264
7803.303333333333,1761866.6666666667,V5W3M5,49.235101,-123.081076
7976.854,1769320.0,V5W3M6,49.236397,-123.081035
7798.451875,1821312.5,V5W3M7,49.234715,-123.081091
7582.732105263158,1686210.5263157894,V5W3M8,49.234696,-123.081092
7910.35,1759000.0,V5W3M9,49.232474,-123.081194
7847.194,1759000.0,V5W3N1,49.2323654,-123.0814161
7958.801764705882,1805352.9411764706,V5W3N2,49.2307967,-123.0814241
7882.7318749999995,1785250.0,V5W3N3,49.230613,-123.081215
8404.33625,2025375.0,V5W3N4,49.228754,-123.081418
8600.02,2141000.0,V5W3N5,49.228073,-123.081296
8549.371666666666,1848666.6666666667,V5W3N6,49.239826,-123.080158
8384.570714285715,1744885.7142857143,V5W3N7,49.2399,-123.080156
7441.239375,1631954.875,V5W3N8,49.2382107,-123.0803791
7249.159333333333,1647066.6666666667,V5W3N9,49.237994,-123.080204
7974.707857142857,1761000.0,V5W3P1,49.236226,-123.079659
8221.766666666666,1818466.6666666667,V5W3P2,49.236179,-123.079661
7853.095555555556,1745555.5555555555,V5W3P3,49.234696,-123.07972
8081.781875,1757187.5,V5W3P4,49.2339885,-123.0797675
7337.628823529412,1604529.4117647058,V5W3P5,49.232516,-123.079856
8058.488,1715329.4666666666,V5W3P6,49.232269,-123.079864
9691.620833333332,2066083.3333333333,V5W3P7,49.23062,-123.07992
7504.9369230769225,2153461.5384615385,V5W3P8,49.2306149,-123.0800727
9194.17,1994000.0,V5W3R1,49.227401,-123.080107
7998.3,1891000.0,V5W3R2,49.225835,-123.080112
57862.051875000005,4977487.5,V5W3R3,49.240031,-123.078975
7146.77375,1537062.5,V5W3R5,49.23812,-123.079017
7783.176875,1760687.5,V5W3R6,49.236811,-123.078265
8649.433846153846,1916461.5384615385,V5W3R7,49.2366341,-123.078479
7225.00625,1605200.0,V5W3R8,49.2347241,-123.0785773
8052.810625,1803000.0,V5W3R9,49.2348198,-123.0785749
7495.136875,1652500.0,V5W3S1,49.23233,-123.078408
8011.744166666666,1835750.0,V5W3S2,49.231911,-123.078441
8410.505384615386,1950923.076923077,V5W3S3,49.230659,-123.078533
6477.712,4275600.0,V5W3S4,49.230508,-123.0787103
8617.38,1924000.0,V5W3S5,49.229068,-123.078589
8982.74,1947000.0,V5W3S6,49.2252865,-123.0788349
8733.12,2165000.0,V5W3T8,49.234749,-123.099461
9223.95,2012000.0,V5W3V4,49.235328,-123.105551
7754.52,1834000.0,V5W3V5,49.235197,-123.088089
7907.39,1883000.0,V5W3V6,49.235249,-123.084716
5621.799999999999,1261000.0,V5W3V8,49.227695,-123.077379
7951.4,1960000.0,V5W3V9,49.234158,-123.099478
7855.855,1601500.0,V5W3W2,49.234805,-123.077522
7760.05,1762000.0,V5W3W5,49.234839,-123.080197
8050.64,1904000.0,V5W3W6,49.240995,-123.098778
7998.59,1830000.0,V5W3W7,49.228727,-123.09395
8442.43,1966000.0,V5W3W8,49.228093,-123.10369
8130.73,1913000.0,V5W3W9,49.236533,-123.084968
7816.55,1830000.0,V5W3X1,49.228178,-123.093967
8546.09,1951000.0,V5W3X2,49.236616,-123.099381
7239.04,1526000.0,V5W3X3,49.2329967,-123.1040565
6669.85,1439000.0,V5W3X4,49.23365,-123.097206
7413.73,1719000.0,V5W3X5,49.238241,-123.082694
7594.93,1563000.0,V5W3X6,49.238227,-123.079854
7266.24,1955000.0,V5W3X7,49.236518,-123.097069
7835.66,1823000.0,V5W3Y1,49.234846,-123.080691
7797.53,1832000.0,V5W3Y2,49.228244,-123.099498
7129.16,1560000.0,V5W3Y3,49.2365,-123.081171
8726.5,2102000.0,V5W3Y4,49.229053,-123.097363
8688.0,1832000.0,V5W3Y5,49.2286962,-123.0998615
10742.3,2411000.0,V5W3Y6,49.229789,-123.099442
7908.63,1794000.0,V5W3Y7,49.227327,-123.086748
7804.58,1716000.0,V5W3Z3,49.227318,-123.085891
13635.0,2311000.0,V5W3Z4,49.23809,-123.099099
9989.26,2344000.0,V5W3Z9,49.227833,-123.105861
25880.2,3886000.0,V5W4A1,49.238105,-123.09994
8431.84,2012000.0,V5W4A4,49.2361181,-123.1040337
5275.52,1166000.0,V5W4A5,49.238315,-123.089874
2033.798,574600.0,V5W4A8,49.230483,-123.097349
8527.16,1864000.0,V5W4A9,49.234784,-123.081767
7969.16,1834000.0,V5W4B4,49.234334,-123.084725
10334.435,2125500.0,V5W4B8,49.229252,-123.10583
2416.4552000000003,630746.68,V5W4B9,49.238197,-123.0990992
2493.822714285714,649900.0,V5W4C1,49.237203,-123.097503
7237.695,1574500.0,V5W4C3,49.234809,-123.077783
6960.51,1442000.0,V5W4C4,49.23082,-123.079059
9855.59,2012000.0,V5W4C8,49.23907,-123.102782
8317.76,1578000.0,V5X0A2,49.213697,-123.094051
564.0,7372000.0,V5X0A3,49.21515,-123.097998
975848.0,70799000.0,V5X0A7,49.2157186,-123.0922283
1776733.0,58376000.0,V5X0C3,49.222728,-123.10177
758193.215,27210000.0,V5X0C4,49.222728,-123.10177
0.0,930310.0,V5X0C5,49.222728,-123.10177
2208.857754237288,528852.9322033898,V5X0C6,49.222728,-123.10177
1948.5447222222222,446177.77777777775,V5X0C7,49.222728,-123.10177
2207.2148205128206,500384.6153846154,V5X0C9,49.210232,-123.116785
2105.7995983935743,482734.9397590361,V5X0E2,49.222728,-123.10177
92530.7,20713327.0,V5X0E4,49.222728,-123.10177
26055.96,2063931.4,V5X0E5,49.222728,-123.10177
7675.8,1579000.0,V5X0E8,49.222728,-123.10177
4692.763333333333,1115134.888888889,V5X0G6,49.213191,-123.110205
5334.681250000001,1335458.3333333333,V5X0G7,49.214708,-123.127253
4732.386875,1122375.0,V5X0G9,49.214001,-123.110444
4849.26375,1201375.0,V5X0H1,49.2142924,-123.1127023
2397.985725490196,503486.2745098039,V5X0H3,49.2230066,-123.1626727
2277.25730964467,474314.72081218276,V5X0H5,49.211333,-123.114709
69112.0,16977905.5,V5X0H7,49.2112116,-123.1162597
3663.725,926000.0,V5X0H9,49.212733,-123.113593
4348.977333333333,1129933.3333333333,V5X0J1,49.2133088,-123.1047412
4861.18,1142061.5384615385,V5X0J4,49.2168417,-123.1083091
4701.597090909091,1110490.9090909092,V5X0J5,49.2176112,-123.1132967
2893.423217821782,590980.198019802,V5X0J8,49.2165374,-123.0909883
2165.4166049382716,529395.061728395,V5X0J9,49.2105218,-123.0895115
5237.38,1093000.0,V5X0K1,49.2186511,-123.0877867
9326.066923076924,2074846.1538461538,V5X1A1,49.224834,-123.104023
8943.4225,2067833.3333333333,V5X1A2,49.224834,-123.103986
9018.245,2042750.0,V5X1A3,49.224794,-123.102358
651.0,12184000.0,V5X1A4,49.224826,-123.103632
8417.251250000001,1821000.0,V5X1A5,49.224742,-123.09998
9132.17625,1926250.0,V5X1A6,49.224738,-123.099794
8288.755384615384,1833307.6923076923,V5X1A7,49.224668,-123.097663
8107.380833333333,1796666.6666666667,V5X1A8,49.224672,-123.097782
8602.68724137931,2125172.4137931033,V5X1A9,49.224562,-123.092846
9604.281666666668,2067104.5,V5X1B1,49.224589,-123.094223
8497.191764705884,1882470.5882352942,V5X1B2,49.224554,-123.091102
8094.328571428572,1752642.857142857,V5X1B3,49.224512,-123.088167
7426.807692307692,1750461.5384615385,V5X1B4,49.224514,-123.088324
7639.6658823529415,1879470.5882352942,V5X1B5,49.224485,-123.085449
8337.1425,1781000.0,V5X1B6,49.224486,-123.085525
8584.427857142857,1781000.0,V5X1B7,49.224471,-123.08316
8615.865,1886316.6666666667,V5X1B8,49.22447,-123.083115
8328.468461538461,1925307.6923076923,V5X1B9,49.22387,-123.104197
8467.58076923077,1952738.4615384615,V5X1C1,49.223868,-123.104038
8115.63,1930222.2222222222,V5X1C2,49.223835,-123.101927
8909.215454545454,1830818.1818181819,V5X1C3,49.223835,-123.101919
9701.255714285715,2063428.5714285714,V5X1C4,49.223803,-123.099803
1753.79,163056000.0,V5X1C5,49.223754,-123.097773
8447.50923076923,1870384.6153846155,V5X1C6,49.223752,-123.097692
10537.1,2775000.0,V5X1C7,49.223679,-123.094601
8784.7015,1991391.8,V5X1C8,49.223676,-123.094473
7677.779375,1827412.5,V5X1C9,49.223604,-123.091059
8687.340714285714,1961642.857142857,V5X1E1,49.2236,-123.090904
7797.5192307692305,1764615.3846153845,V5X1E2,49.223561,-123.08837
8094.667333333333,1684853.3333333333,V5X1E3,49.223558,-123.088166
8414.830555555556,1801222.2222222222,V5X1E4,49.223524,-123.085488
9802.736923076924,1927692.3076923077,V5X1E5,49.223526,-123.085642
8278.533571428572,1815000.0,V5X1E6,49.223476,-123.083171
9103.867272727273,1939000.0,V5X1E7,49.223477,-123.083216
7783.518333333333,1691833.3333333333,V5X1E8,49.223432,-123.080363
7727.407142857142,1735000.0,V5X1E9,49.223432,-123.080363
8381.3,2061000.0,V5X1G1,49.223426,-123.078878
8022.8099999999995,1691500.0,V5X1G2,49.223417,-123.077886
9598.538333333334,2059416.6666666667,V5X1G3,49.222941,-123.104099
